vm_id,n_points,mean_cpu,cv,hurst,acf_1h,acf_24h,omega
285,8619,43.56795118422881,1.0999305822446874,1.0390347309663333,0.8073678768064129,0.10673672811865174,0.46082012886763
286,8612,36.775542994285736,1.2465286858702573,0.9691467034389992,0.658264292570467,-0.023255429033403954,0.40379878950986825
287,8615,43.22765940293181,1.1034367639052711,1.0172662891127837,0.8011133158001426,0.09824484996546821,0.45746357570573215
288,8616,37.30826080063545,1.219685694619308,0.9715088505731309,0.6780732430956079,-0.01539675155999,0.41238777405349736
289,8611,43.02414521857966,1.110699750420037,1.0248855215234562,0.8007634659136768,0.11650419850277387,0.46420958061585704
290,8616,37.52579205011852,1.2190486420270115,0.9552711239112166,0.6647263141790599,-0.018811776560008663,0.41274728120266524
291,8615,41.52200324631839,1.1229303045014445,1.0420860958664755,0.8198316956395413,0.09958681679365076,0.4668258154548869
329,8614,20.03904767395814,1.2729367661312119,0.9507617787495102,0.9588460988288069,0.829965529216178,0.7321269363144368
596,8632,27.835491806087415,1.4489059426307873,1.0565843192639153,0.8922399478669473,-0.05115323513100631,0.5492149827462907
597,8635,29.006500851011563,1.4752533059766195,0.9835722175957893,0.906716566680283,-0.049476732114372896,0.5790079642295177
598,8637,28.921637183876676,1.4774099056841303,1.002893987004961,0.9072277547245949,-0.04973545373542995,0.5790781319014859
599,8634,29.01175584896919,1.4780347017061104,0.9377703905644854,0.9068762067193885,-0.04969344228942321,0.5791057890903638
609,8616,18.666039306046272,1.848380910590916,0.9135571121777395,0.6475527314396402,0.3532639144714379,0.40360019296051697
610,8616,22.638622425334646,1.6185514586708625,0.9011979682351164,0.6593617378022572,0.41013480417915127,0.4461109643714599
611,8615,22.50087355396264,1.6160326317724418,0.905936543163715,0.6406740283264329,0.4157524700364851,0.439589445595567
612,8618,17.903917231414184,1.8497874455109862,0.9027710262534305,0.6329647411546858,0.3522803403371634,0.40216637995926796
613,8617,19.626184141377944,1.7184418936026657,0.9369432882142923,0.6380646882516718,0.36602060259508895,0.42044627741436313
617,8616,30.57474990126452,1.3763690222018834,0.9960079692088798,0.5905780369936047,-0.01809673404929799,0.31857786914793773
618,8617,31.207431491567505,1.368580288747242,0.98504514877756,0.5914736959928073,-0.017931269386212048,0.31557296395742374
619,8616,30.92776926129555,1.3738542235045303,0.969248882581899,0.5994183154426853,-0.0064734798055213726,0.32069833457768004
620,8617,33.529969452716635,1.2414493972391865,0.9548496409818199,0.5776940113993072,0.007487797419643233,0.32509946916721766
621,8613,31.307370905472613,1.3681707328784214,0.9493533963314497,0.6089939977594255,0.00440157864911551,0.3162410370143133
622,8616,32.496640050972836,1.2640974870064805,0.9406505439618984,0.5936084649958253,0.02074420655841131,0.3145497802271072
