container_id,mae_naive,mae_ensemble,n_timesteps,skill,ens_wins,horizon,acf_24h,acf_quartile
c_38961,1.7781065,1.8102081281363536,338,-0.018053855596289033,0,30min,0.5865614187988221,Q3
c_39034,0.56886226,0.6183042007235119,334,-0.08691373090690835,0,30min,-0.03183852138666,Q1 (low)
c_39051,2.5671642,2.4089302751058748,335,0.06163762669551985,1,30min,0.8648159113003937,Q4 (high)
c_39064,1.4378698,1.5049179639025556,338,-0.04663021455939964,0,30min,0.1410587249016357,Q2
c_39067,1.3720238,1.372828106663238,336,-0.000586203952092185,0,30min,-0.016780861074034,Q1 (low)
c_39099,0.46153846,0.47965198339852466,338,-0.03924595886814625,0,30min,-0.0352631830190167,Q1 (low)
c_39109,1.0267062,1.0485021121441795,337,-0.021228948483317033,0,30min,0.0841357595462465,Q2
c_39120,1.1852942,1.1315842335017,340,0.04531357700977939,1,30min,0.8555490265658043,Q4 (high)
c_3913,5.3946586,5.372242345438905,337,0.004155262063405369,1,30min,0.8197491791412399,Q4 (high)
c_39139,1.816568,1.8034850856765756,338,0.0072020046631164234,1,30min,0.9119721598681992,Q4 (high)
c_39164,0.78466076,0.8274937157237349,339,-0.054587869695443256,0,30min,0.6472136730519513,Q3
c_39175,0.0,0.011768283235669951,339,0.0,0,30min,,
c_39203,0.36094674,0.3762086138675701,338,-0.04228288358904261,0,30min,0.0340744972210168,Q1 (low)
c_39217,0.0,1.7771806883457113,338,0.0,0,30min,,
c_39219,1.7566766,1.799708111047262,337,-0.024496004260290933,0,30min,0.0107961624547599,Q1 (low)
c_39228,0.9583333,0.9998040781534451,336,-0.043273842311061565,0,30min,0.1536322321527908,Q2
c_39236,1.0148368,1.0577824551004473,337,-0.04231780659043875,0,30min,-0.0029947889476091,Q1 (low)
c_39239,0.41246292,0.42430838476262617,337,-0.028718859900334667,0,30min,-0.0687359998121911,Q1 (low)
c_39248,0.7710843,0.8027937452093207,332,-0.04112317710319846,0,30min,-0.0062742626212133,Q1 (low)
c_39253,1.6196319,1.6390455565936124,326,-0.011986470674851412,0,30min,,
c_39263,0.32448378,0.3373265609716563,339,-0.03957910881525995,0,30min,-0.0598493883122486,Q1 (low)
c_39266,0.0,0.00839460918945662,339,0.0,0,30min,,
c_39286,1.9480122,2.0691215456860568,327,-0.06217071477664042,0,30min,0.0412832347174974,Q1 (low)
c_39309,0.76696163,0.8115975794022624,339,-0.05819840687613273,0,30min,0.6463080481158731,Q3
c_39330,12.743362,13.09129285018346,339,-0.027302874372864338,0,30min,-0.0065603135044737,Q1 (low)
c_39353,0.75516224,0.7735214495345809,339,-0.024311610816728918,0,30min,0.7978008524077622,Q4 (high)
c_39369,3.1834319,3.050086323828125,338,0.04188735479895905,1,30min,,
c_3938,2.3946588,2.4519358590175564,337,-0.02391867057783005,0,30min,,
c_39394,0.4759036,0.49625470813591416,332,-0.042763088285432474,0,30min,0.0195326604385135,Q1 (low)
c_39395,1.5135136,1.4249969704091543,333,0.058484176618932314,1,30min,0.8089744299990569,Q4 (high)
c_39430,1.4196428,1.4734672938733429,336,-0.03791410599249404,0,30min,,
c_39436,1.7448071,1.7883030962625928,337,-0.02492881392045325,0,30min,0.2540322697791725,Q2
c_39456,0.97313434,1.0270317853159088,335,-0.05538541217602134,0,30min,0.5787691685646963,Q3
c_39479,7.522124,7.569817134338253,339,-0.006340406232437738,0,30min,0.1169891851295733,Q2
c_39482,1.9464285,1.974618010651086,336,-0.014482665425990282,0,30min,0.8038538435067889,Q4 (high)
c_39496,1.2271386,1.2645835581995506,339,-0.03051400919869377,0,30min,0.0338923317194198,Q1 (low)
c_39500,3.0384614,3.0625665732099026,338,-0.007933332994402496,0,30min,0.4308398500277516,Q3
c_39504,0.74183977,0.7586628939802142,337,-0.022677575721171447,0,30min,0.007224700496096,Q1 (low)
c_39506,1.1988131,1.2438885224033418,337,-0.03760005820596076,0,30min,0.4670933988515536,Q3
c_39516,1.8149254,1.7608195808869642,335,0.029811611186965077,1,30min,0.6375696910277219,Q3
c_39533,1.1032448,1.157751331491876,339,-0.04940567216997508,0,30min,0.2018493980921445,Q2
c_3956,1.7744807,1.7203790462501605,337,0.030488725083159134,1,30min,0.8234527067970289,Q4 (high)
c_39562,0.0,0.048746246947954944,336,0.0,0,30min,0.4286051608670732,Q3
c_39567,1.183432,1.131964966161291,338,0.04348962810906736,1,30min,0.8216887443590245,Q4 (high)
c_39579,2.0091465,2.129460365939947,328,-0.05988309805544413,0,30min,0.2454075243261697,Q2
c_39587,0.42598188,0.445067351818916,331,-0.0448034846433079,0,30min,0.5993988943709674,Q3
c_39595,1.7728614,1.75561590833777,339,0.009727468565959836,1,30min,0.8377120487475279,Q4 (high)
c_39628,0.45535713,0.5078198962301815,336,-0.11521234198685686,0,30min,0.368346212141845,Q3
c_39638,1.0447761,0.9556785510598758,335,0.08527906841543491,1,30min,0.7619520678609027,Q4 (high)
c_39651,0.63126844,0.6400430350906513,339,-0.013899939921353105,0,30min,0.0886227338186434,Q2
c_39661,1.2300885,1.2030989221919615,339,0.02194114551976208,1,30min,,
c_39676,0.0,0.008168950660223271,339,0.0,0,30min,,
c_3968,2.6785715,2.74151314900807,336,-0.023498229281893216,0,30min,0.8913727060921826,Q4 (high)
c_39683,1.2261904,1.2757644432637778,336,-0.040429278783825615,0,30min,0.8028607093802318,Q4 (high)
c_39685,0.66076696,0.690446095149216,339,-0.04491619253361709,0,30min,-0.0147110972801207,Q1 (low)
c_39692,2.283186,2.2586290304933985,339,0.01075555334141191,1,30min,0.6438198265115277,Q3
c_39704,1.3976262,1.4459586784430571,337,-0.03458186330260329,0,30min,0.8618259262517277,Q4 (high)
c_39721,1.0865672,1.1040210255488083,335,-0.016063307145876806,0,30min,-0.0277384500438318,Q1 (low)
c_3973,1.5731343,1.4392814972556562,335,0.08508669957430261,1,30min,0.9156042622702344,Q4 (high)
c_39748,2.6369047,2.890302814594676,336,-0.0960967973238385,0,30min,0.0513581662565511,Q2
c_3976,1.2988166,1.2071452840845553,338,0.0705806195560425,1,30min,0.8429809083532157,Q4 (high)
c_39776,0.592145,0.6080825486122262,331,-0.02691489785368323,0,30min,-0.0740504517374665,Q1 (low)
c_39791,0.03550296,0.06038170769405764,338,-0.7007514112073489,0,30min,,
c_39802,1.1928784,1.2284273041689993,337,-0.02980097525445489,0,30min,0.6400825780355863,Q3
c_39804,0.38348082,0.4019264309408733,339,-0.04810048649057496,0,30min,-0.0114997558776752,Q1 (low)
c_39835,0.0,0.020027368503042254,338,0.0,0,30min,-0.0083713850837138,Q1 (low)
c_39843,0.6666667,0.7307159830782023,339,-0.09607394195175446,0,30min,0.6084142718653115,Q3
c_39848,0.8562691,0.8847723133110119,327,-0.03328765622427205,0,30min,0.5624208258847359,Q3
c_39874,0.7810651,0.7974640908409927,338,-0.020995669010026925,0,30min,0.5786094360262363,Q3
c_39876,0.63126844,0.6651649451056767,339,-0.053695862474180095,0,30min,0.0551964841195901,Q2
c_39879,2.4336283,2.3140228045766587,339,0.04914699385286762,1,30min,0.5727169188553587,Q3
c_39885,2.1815476,2.2169900266323337,336,-0.016246440921035582,0,30min,0.8884000648837288,Q4 (high)
c_3990,1.2433234,1.281589500512671,337,-0.03077723285648238,0,30min,-0.1971847411933565,Q1 (low)
c_39928,2.6242604,2.6692798808872262,338,-0.017155102016927905,0,30min,0.5218923067461675,Q3
c_3995,1.6706232,1.6450296047595814,337,0.01531977931794891,1,30min,0.784723103106141,Q4 (high)
c_39983,0.37463126,0.3892754672408373,339,-0.03908966789736718,0,30min,-0.0142887792633574,Q1 (low)
c_39999,0.30357143,0.3260778059125858,336,-0.0741386397064821,0,30min,0.4269328422762652,Q3
c_40017,2.1607144,2.3045550053967405,336,-0.06657086115082685,0,30min,0.9325776224910473,Q4 (high)
c_4003,1.1411412,1.2664145537406126,333,-0.10977903534373397,0,30min,0.766218822613544,Q4 (high)
c_40066,2.702065,2.4853181358817595,339,0.0802152634513632,1,30min,0.9444994933854614,Q4 (high)
c_40067,0.8338279,0.869180387604785,337,-0.04239780685476222,0,30min,0.0634234667430387,Q2
c_40072,1.8367952,1.8581699151002962,337,-0.011636955571232585,0,30min,0.3520589062952189,Q3
c_40074,3.005917,3.1214913903539276,338,-0.038448937638023664,0,30min,0.0133364655259501,Q1 (low)
c_40077,4.2559524,4.471792085396274,336,-0.05071478930731865,0,30min,0.7274904043917133,Q4 (high)
c_4009,0.93786985,0.9791439094481577,338,-0.04400830538185675,0,30min,0.7290162992200134,Q4 (high)
c_40128,1.158209,1.1989623443706634,335,-0.035186550357352554,0,30min,0.0812330089547824,Q2
c_40175,1.0471977,1.0813527025665954,339,-0.032615620751041005,0,30min,0.1280833569612656,Q2
c_40200,0.18562874,0.2226015297694341,334,-0.19917598641000586,0,30min,2.0276935475437314e-05,Q1 (low)
c_40201,2.7840238,2.5197552411707966,338,0.09492322738381544,1,30min,0.8290454134900627,Q4 (high)
c_40204,0.8224852,0.8991346186443415,338,-0.09319244813134048,0,30min,0.0800040204514693,Q2
c_40221,0.0,0.025433467181065872,332,0.0,0,30min,-0.002269288956127,Q1 (low)
c_40223,1.7440476,1.8346572108711325,336,-0.05195360891967819,0,30min,0.290081744291568,Q2
c_4023,0.84615386,0.8765485185163195,338,-0.03592096520188652,0,30min,0.0526786121413387,Q2
c_40234,0.9703264,1.0274310898997336,337,-0.058850985465490176,0,30min,0.0919605627227794,Q2
c_40287,0.13690476,0.16413329732319273,336,-0.1988866997049918,0,30min,0.2220656763573007,Q2
c_40309,1.6913947,1.7776129040460358,337,-0.05097462941390331,0,30min,0.0048733002345179,Q1 (low)
c_40324,0.8834356,0.8931446528241019,326,-0.010990100230472453,0,30min,0.815749745297117,Q4 (high)
c_40335,1.6538461,1.5574502694458752,338,0.05828587836942099,1,30min,0.863337527915515,Q4 (high)
c_40344,3.0353982,2.82434162807483,339,0.06953177137151781,1,30min,0.8919577928583655,Q4 (high)
c_40345,1.428994,1.4469229791583789,338,-0.012546531929728643,0,30min,0.5221180471362713,Q3
c_40358,6.0532546,6.2405035509712325,338,-0.03093359834846423,0,30min,0.0007107337394426,Q1 (low)
c_40388,1.2182891,1.180750710262036,339,0.03081241183886126,1,30min,0.8842338215528692,Q4 (high)
c_40424,2.832836,2.7748480801405497,335,0.020469887544089304,1,30min,0.8266643702412657,Q4 (high)
c_40432,3.8392856,3.7265604760863726,336,0.02936096644242805,1,30min,0.8602754120651162,Q4 (high)
c_40447,1.3445122,1.3853904205115897,328,-0.03040373719071568,0,30min,-0.1638187145548833,Q1 (low)
c_40490,0.32738096,0.3416841774892164,336,-0.043689842191241106,0,30min,-0.0384868972543245,Q1 (low)
c_40523,0.9026549,0.9514212650913098,339,-0.0540254969963201,0,30min,0.0193231401091142,Q1 (low)
c_40543,0.4648318,0.4862262443542345,327,-0.046026208015824,0,30min,-0.0544847742061008,Q1 (low)
c_40556,0.87352943,0.8483869739627433,340,0.028782613678343057,1,30min,0.8853751155158395,Q4 (high)
c_40567,0.875,0.8870209834245764,336,-0.01373826677094441,0,30min,0.778219518268267,Q4 (high)
c_40573,0.07164179,0.10067141077656666,335,-0.40520517070134304,0,30min,-0.0021395067578967,Q1 (low)
c_40584,1.0445104,1.0843143460368272,337,-0.03810778988504628,0,30min,0.935156957881446,Q4 (high)
c_4059,0.5575221,0.5861914148038825,339,-0.051422707336589955,0,30min,0.0563944204834117,Q2
c_40602,9.557522,9.802519020775492,339,-0.025633967185165165,0,30min,0.1667160259449993,Q2
c_40617,0.77286136,0.8777379097265905,339,-0.13569904441716713,0,30min,-0.1934615157573932,Q1 (low)
c_40640,3.6342182,3.6827864905768655,339,-0.013364160253621011,0,30min,-0.0030515387659857,Q1 (low)
c_40656,1.9940828,1.8841776229958918,338,0.05511565770011778,1,30min,0.8810490552254373,Q4 (high)
c_40657,0.41666666,0.4953669183353478,336,-0.1888806323499578,0,30min,0.0574638503284196,Q2
c_40658,1.769697,1.7118725147946834,330,0.03267476733119604,1,30min,0.8138868090572361,Q4 (high)
c_40725,1.4647058,1.5344067852252539,340,-0.04758700292620703,0,30min,-0.0425039519104639,Q1 (low)
c_40744,0.9848943,1.0382542043855079,331,-0.05417833166324449,0,30min,0.5044931036895368,Q3
c_40770,1.3712575,1.3771682306768864,334,-0.0043104135621978195,0,30min,0.452784912455159,Q3
c_40783,0.6904762,0.73570113809333,336,-0.0654982175168622,0,30min,0.3806321872066727,Q3
c_4080,1.6547619,1.6708940561850798,336,-0.009748922575977674,0,30min,0.3392518292812887,Q3
c_40800,2.313253,2.375943298877845,332,-0.027100526839878052,0,30min,-0.0541024636217975,Q1 (low)
c_40815,1.0412979,1.0361827930365188,339,0.004912253735702849,1,30min,0.8038601725613891,Q4 (high)
c_40826,1.6261128,1.5173047677874743,337,0.06691297779465735,1,30min,0.4830935597377014,Q3
c_40831,1.6617211,1.7008216342426092,337,-0.02353013610724566,0,30min,0.150030185009358,Q2
c_40849,1.3313253,1.3323811871073525,332,-0.0007931153460025182,0,30min,0.208535832855988,Q2
c_40862,2.8724036,2.672784397336905,337,0.06949553427326907,1,30min,0.8570916144064716,Q4 (high)
c_4090,1.5970588,1.63903502232311,340,-0.026283471836428745,0,30min,0.7686445837185348,Q4 (high)
c_40921,0.8613569,0.8767849040183088,339,-0.01791126271043601,0,30min,-0.0236902753137938,Q1 (low)
c_40925,1.4070797,1.4409016007756983,339,-0.02403694986205961,0,30min,0.1808469427126382,Q2
c_4093,0.24925816,0.2747113408933044,337,-0.10211573511501368,0,30min,0.0206926192733844,Q1 (low)
c_40930,0.35329342,0.3658651774509481,334,-0.03558446858810207,0,30min,0.0176643287626045,Q1 (low)
c_40946,2.186747,2.2010117546745804,332,-0.006523242086914269,0,30min,0.7014678197303619,Q3
c_40950,0.08982036,0.124380672791508,334,-0.3847714388253663,0,30min,0.1047544279851368,Q2
c_4098,0.4408284,0.45492023347638455,338,-0.03196667977132579,0,30min,,
c_40988,2.020649,2.473420373501079,339,-0.22407227925011813,0,30min,0.3267074528130012,Q3
c_40996,1.1863905,1.2337004080072607,338,-0.03987716363353812,0,30min,0.3032672974191864,Q2
c_41003,1.1869437,1.2188557294700664,337,-0.02688592606548331,0,30min,0.7094205709759855,Q3
c_41010,1.9292035,2.025185546962453,339,-0.049752157388454364,0,30min,0.6553588020107718,Q3
c_41012,0.0,0.032516501034864656,339,0.0,0,30min,,
c_41023,1.6973294,1.7505256764422206,337,-0.03134116124458319,0,30min,0.212622795637339,Q2
c_41036,0.92168677,0.9348212467884015,332,-0.014250479344001817,0,30min,-0.0600688141216505,Q1 (low)
c_41038,0.5714286,0.6032377880996372,329,-0.05566608198241381,0,30min,-0.0621520346573689,Q1 (low)
c_41060,0.7735294,0.8108043363940323,340,-0.04818811739082134,0,30min,-0.0154296430099519,Q1 (low)
c_41066,1.3274336,1.3892166104586277,339,-0.046543213147545615,0,30min,0.3487387233172994,Q3
c_41072,1.7940298,1.6028301626333865,335,0.10657552391526984,1,30min,0.7143935813721765,Q3
c_41082,1.9848943,2.0372171528310377,331,-0.026360536078536088,0,30min,0.6973345488005777,Q3
c_41091,2.1602373,2.34438133149229,337,-0.08524249540801491,0,30min,,
c_41111,6.056213,6.465664304106604,338,-0.06760848877978254,0,30min,0.571315951487765,Q3
c_41114,2.7256637,2.7464077891743552,339,-0.007610670203775498,0,30min,0.8150781168598272,Q4 (high)
c_41129,2.9365559,2.777755904705684,331,0.05407694086563095,1,30min,0.954819955491586,Q4 (high)
c_4113,2.2721894,2.4776053035252494,338,-0.09040440321963833,0,30min,0.3231158900712757,Q3
c_4117,0.17507419,0.19786675276801724,337,-0.13018802417139905,0,30min,0.0273357016473132,Q1 (low)
c_41197,1.7448071,1.775458793488834,337,-0.017567368293558948,0,30min,0.3047905753789943,Q2
c_41205,1.8278931,1.8045384600128993,337,0.01277682892630647,1,30min,0.8742086683749208,Q4 (high)
c_41212,0.9941003,1.079597856941269,339,-0.0860049902786937,0,30min,0.1115892315680669,Q2
c_41214,0.0,0.026642798501983173,339,0.0,0,30min,,
c_41219,0.27299702,0.292787898770167,337,-0.07249484618410956,0,30min,-0.0212190231181595,Q1 (low)
c_41265,1.5863096,1.5852036627447972,336,0.0006971460559902591,1,30min,0.6026801484612353,Q3
c_41267,1.4837759,1.419981502857468,339,0.04299460129136827,1,30min,0.8887228714305024,Q4 (high)
c_41273,1.0591716,1.0821887242592858,338,-0.021731292415706177,0,30min,0.4819193119437722,Q3
c_41274,4.6843657,4.862212731484314,339,-0.037966075161725975,0,30min,0.1326853752384359,Q2
c_41279,0.8041543,0.8338418040428863,337,-0.03691770105534661,0,30min,0.1187367884648118,Q2
c_41290,0.4054054,0.41837784798985733,333,-0.03199869990990354,0,30min,0.0853248785471226,Q2
c_41294,1.5104477,1.402339483759647,335,0.07157364925148142,1,30min,0.872863499161899,Q4 (high)
c_41313,1.1463414,1.1702664274584382,328,-0.020870731439933825,0,30min,0.2905288668070748,Q2
c_41315,0.5769231,0.5894522255336524,338,-0.021717199044876248,0,30min,0.5354352178954047,Q3
c_41319,2.0976331,2.0435825048288527,338,0.02576743185739799,1,30min,0.9010551886002358,Q4 (high)
c_41323,3.032353,3.296004195874883,340,-0.08694610360525284,0,30min,-0.014553745926772,Q1 (low)
c_41324,0.7164179,0.7365758671707935,335,-0.028137150479305477,0,30min,-0.0615703922928513,Q1 (low)
c_41326,8.334319,8.818900763228662,338,-0.05814291988049402,0,30min,,
c_41333,1.0857989,1.124855861784764,338,-0.03597075263371947,0,30min,0.0170789729948995,Q1 (low)
c_41334,0.31268436,0.32651548104098443,339,-0.04423350115765001,0,30min,0.0473459377290377,Q1 (low)
c_41366,0.652819,0.6792945138227711,337,-0.04055570822691068,0,30min,0.6530936212237458,Q3
c_41382,0.45266274,0.46508405396981084,338,-0.027440557394362602,0,30min,0.0778135411150479,Q2
c_41391,0.76106197,0.8069947832425001,339,-0.06035358334800647,0,30min,0.198212007227663,Q2
c_41399,5.5815387,5.74476782510886,325,-0.0292444713425712,0,30min,0.3812162365040034,Q3
c_41432,0.30120483,0.3145238023769033,332,-0.044218985302331926,0,30min,,
c_4146,2.5727003,2.5603583270301082,337,0.004797268932395953,1,30min,0.8718762799024695,Q4 (high)
c_41479,0.5595238,0.6043870837902962,336,-0.08018114911157144,0,30min,0.1038661825407466,Q2
c_41491,0.0,0.01606593893932665,336,0.0,0,30min,,
c_41499,0.7721894,0.8324202804759687,338,-0.07800016860626878,0,30min,-0.0090242009093155,Q1 (low)
c_41515,2.212575,2.2259685514470053,334,-0.006053396108664359,0,30min,0.5168620182298572,Q3
c_41516,1.5089285,1.679902748382079,336,-0.11330835541850405,0,30min,0.1311330618947375,Q2
c_41526,3.2307692,3.097878285683472,338,0.0411328898016173,1,30min,0.8853648555816138,Q4 (high)
c_41541,0.29166666,0.3189630633110428,336,-0.0935876828852355,0,30min,0.0012964038585141,Q1 (low)
c_41554,2.0718563,2.1166381234993534,334,-0.021614367781089872,0,30min,0.3668954005766619,Q3
c_4156,1.0209581,1.0878441542185344,334,-0.0655130611728541,0,30min,0.0511798291856963,Q2
c_41596,0.0,0.01943127083134165,331,0.0,0,30min,0.117822358189786,Q2
c_41621,3.6053412,3.4791882845167366,337,0.034990561137819794,1,30min,0.8895671553419932,Q4 (high)
c_4163,4.2928996,4.346633777414394,338,-0.012516987048692297,0,30min,0.5596642589466494,Q3
c_41633,1.2470589,1.2996135776965587,340,-0.042142925742903035,0,30min,,
c_41639,0.0,0.014472620274510635,334,0.0,0,30min,-0.0050974723823163,Q1 (low)
c_41648,0.0,0.00829342044606811,337,0.0,0,30min,,
c_41684,0.7121662,0.7763871004949043,337,-0.09017685932859629,0,30min,0.0535666405727755,Q2
c_41718,1.1454006,1.1980131956513227,337,-0.04593375480287034,0,30min,0.2853786009894237,Q2
c_41720,2.432353,2.396797838070794,340,0.014617607458861776,1,30min,0.8387491584098552,Q4 (high)
c_41726,3.3202417,3.3352181320917462,331,-0.004510648262829849,0,30min,0.8109664423996179,Q4 (high)
c_41741,1.339233,1.3582923488074714,339,-0.01423150969029093,0,30min,0.4797676488328158,Q3
c_41751,1.2530121,1.307501015587691,332,-0.04348637667537424,0,30min,-0.027687421293276,Q1 (low)
c_41752,1.236527,1.3404551470724513,334,-0.08404845492831609,0,30min,0.1147639134492706,Q2
c_41772,4.702381,4.867603005479568,336,-0.03513578902624061,0,30min,0.3237276046018617,Q3
c_41774,0.99408287,1.099268604153061,338,-0.10581183865986364,0,30min,,
c_41787,4.281899,4.4416211069713984,337,-0.03730170480848302,0,30min,0.0058940434149047,Q1 (low)
c_41807,2.1893492,2.2257848870751715,338,-0.016642257434330485,0,30min,0.0410870381336784,Q1 (low)
c_41829,0.7894737,0.7727786695516567,19,0.021147053574410747,1,30min,0.1095655297123432,Q2
c_41833,2.719764,2.652921202169834,339,0.024576688341052415,1,30min,,
c_41838,1.4730539,1.5425004529745099,334,-0.04714458803373519,0,30min,-0.0738047644631856,Q1 (low)
c_41841,1.0148368,1.0389162953715625,337,-0.023727467780622933,0,30min,0.51249704326233,Q3
c_41842,3.2911766,3.306848695425926,340,-0.004761864825855033,0,30min,0.6453518826706254,Q3
c_41872,0.70501477,0.7656701787730018,339,-0.08603424566264954,0,30min,0.753747032773992,Q4 (high)
c_4188,1.1611941,1.1745340384230287,335,-0.011488133214054258,0,30min,0.7951864629045221,Q4 (high)
c_41918,1.1428572,1.1182083900378537,336,0.021567702456210196,1,30min,0.5260889543324079,Q3
c_4194,0.0,0.01537879595870902,339,0.0,0,30min,,
c_41943,0.0,0.015309809652630419,340,0.0,0,30min,,
c_41954,0.70090634,0.7270718141941133,331,-0.03733091931288721,0,30min,0.0712121340325834,Q2
c_41970,1.3910447,1.4208379365858101,335,-0.021417859475125752,0,30min,-0.083329745599358,Q1 (low)
c_41983,0.5769231,0.5996221898019161,338,-0.03934513724996087,0,30min,0.1728402837907557,Q2
c_41986,1.7168142,1.7666383380021788,339,-0.029021299338027377,0,30min,-0.0133529539328706,Q1 (low)
c_41998,1.1402439,1.0971900573353484,328,0.037758440122140184,1,30min,0.8485287334650689,Q4 (high)
c_42015,0.7751479,0.8023039515917593,338,-0.03503336096732174,0,30min,0.8426614008206852,Q4 (high)
c_42019,1.2537314,1.2937020005014082,335,-0.03188133557674682,0,30min,-0.02108167167145,Q1 (low)
c_42030,0.0,0.009185246786300016,337,0.0,0,30min,,
c_4205,1.7899408,1.8073099532032653,338,-0.009703739267515062,0,30min,0.136759775426257,Q2
c_42065,2.778443,2.4118968494005477,334,0.13192505145149003,1,30min,0.8533408248418679,Q4 (high)
c_42086,0.01183432,0.044185881115897,338,-2.733706905611299,0,30min,0.0742909212012416,Q2
c_42087,0.9852071,1.010017648342397,338,-0.025183099049746964,0,30min,0.2386347536283899,Q2
c_42130,2.259587,2.21364509188425,339,0.02033201491860605,1,30min,0.7414147986032704,Q4 (high)
c_42131,1.6902655,1.6323403332464546,339,0.03426988352868422,1,30min,0.7118898753658225,Q3
c_42138,2.3775811,2.5011021043638073,339,-0.05195237454211,0,30min,0.2987835949581782,Q2
c_42161,1.879518,2.1448267655674527,332,-0.14115785481489648,0,30min,0.8265879760569657,Q4 (high)
c_4221,0.71299094,0.7804730538919677,331,-0.09464652427567387,0,30min,,
c_42239,3.9281437,3.9609129916688817,334,-0.00834217231853748,0,30min,0.5181775607367113,Q3
c_42244,0.5421687,0.57114729081763,332,-0.05344944332204121,0,30min,0.1079223233001419,Q2
c_42249,0.0,0.030852376589040588,336,0.0,0,30min,,
c_42255,1.1815476,1.216594573202424,336,-0.02966188599576241,0,30min,0.4446692710814186,Q3
c_42257,0.0,0.014595879171279419,339,0.0,0,30min,,
c_42268,0.6904762,0.7110399744378034,336,-0.02978204887676171,0,30min,0.9100868302630905,Q4 (high)
c_42292,7.299703,7.388278048439962,337,-0.012134045150082307,0,30min,0.3773750002988724,Q3
c_42294,0.65384614,0.6653712698489894,338,-0.017626662276166345,0,30min,0.0267972799753739,Q1 (low)
c_42301,3.6497006,3.7560914586010687,334,-0.029150559844659647,0,30min,0.5014394017949941,Q3
c_42317,0.97935104,1.0345687735622557,339,-0.056381958457311226,0,30min,-0.0241330976442391,Q1 (low)
c_42323,0.51796407,0.5303063765385432,334,-0.023828509149253968,0,30min,0.7808107714487449,Q4 (high)
c_42334,4.3015385,4.351999643903728,325,-0.011730960185255998,0,30min,0.8248095144021658,Q4 (high)
c_42340,2.0268657,2.0732931192611,335,-0.022906006074760815,0,30min,0.0038786255223117,Q1 (low)
c_4236,3.2448378,3.437706946833653,339,-0.059438776332953525,0,30min,0.5772488904937163,Q3
c_42362,3.3313432,3.313141309892294,335,0.005463821389097253,1,30min,0.7301133792752954,Q4 (high)
c_42392,1.322388,1.4544874520396887,335,-0.09989457996508144,0,30min,0.4510062384224708,Q3
c_42411,0.60534126,0.6410731708687686,337,-0.05902772175126245,0,30min,0.2420882272005217,Q2
c_42449,2.182891,2.4166397417129364,339,-0.1070822415072145,0,30min,-0.0381192057689343,Q1 (low)
c_42453,1.3451327,1.358729260733174,339,-0.010107963398151332,0,30min,-0.1268456735998941,Q1 (low)
c_42460,0.66863906,0.7154376337055075,338,-0.06999078037998369,0,30min,0.4446091253047015,Q3
c_42461,1.6850153,1.7335442797532281,327,-0.028800307259480278,0,30min,0.855974120266115,Q4 (high)
c_42492,2.1958456,2.246244407112632,337,-0.0229518883655866,0,30min,0.312254824324793,Q2
c_42494,1.3254437,1.3470551323765965,338,-0.01630502071796773,0,30min,0.6647918192742207,Q3
c_42519,1.7261904,1.8547236188814442,336,-0.07446059688106899,0,30min,0.665158327405855,Q3
c_42525,3.0479043,3.0774926794980155,334,-0.00970779395804597,0,30min,0.8283563083468566,Q4 (high)
c_42527,1.498525,1.4510288795479485,339,0.03169526245398413,1,30min,0.917455653493484,Q4 (high)
c_42530,3.1715977,2.939538576634855,338,0.07316789930619966,1,30min,,
c_42541,3.1791046,3.2766738148291954,335,-0.0306907955406583,0,30min,0.0203171439934473,Q1 (low)
c_42551,2.0593472,2.0794067745787883,337,-0.009740767525489946,0,30min,0.7487654289971297,Q4 (high)
c_42552,1.6246246,1.8597000691362515,333,-0.1446952469818158,0,30min,0.1058908420569283,Q2
c_42556,0.59705883,0.6130212368415962,340,-0.026735060807080813,0,30min,-0.0056722051786999,Q1 (low)
c_42583,0.0,0.00853725350341975,338,0.0,0,30min,,
c_42590,0.49408284,0.5417896460309217,338,-0.09655629387670583,0,30min,,
c_42600,1.7840236,1.7790380435334903,338,0.002794581241866048,1,30min,0.7792722396263888,Q4 (high)
c_42602,1.0294986,1.0548587097863222,339,-0.02463348005725076,0,30min,-0.0492352035558654,Q1 (low)
c_42629,1.2751479,1.3501441451088092,338,-0.05881374964175152,0,30min,0.0426198228584387,Q1 (low)
c_42647,1.8664688,1.9001670076162853,337,-0.018054531988001075,0,30min,0.8350321246119492,Q4 (high)
c_42659,1.4896755,1.5070280307886004,339,-0.011648515856968538,0,30min,0.5701936816357034,Q3
c_42661,0.6843658,0.7004390027583182,339,-0.02348626068692643,0,30min,0.0327766291332587,Q1 (low)
c_42664,6.533923,6.481080493668502,339,0.008087431430470911,1,30min,,
c_42671,1.5088757,1.5413618079000972,338,-0.021529990609043648,0,30min,0.0535650827840477,Q2
c_42682,0.5693215,0.5860982691610896,339,-0.02946798179386553,0,30min,0.071217307564553,Q2
c_42701,2.4454277,2.4966680577945946,339,-0.020953554480144777,0,30min,-0.0383790335455533,Q1 (low)
c_42706,0.8879056,0.9517058093629384,339,-0.07185472401839504,0,30min,-0.0361962834434148,Q1 (low)
c_42733,3.9317508,3.9583830068571793,337,-0.006773631901378584,0,30min,-0.0055098344523117,Q1 (low)
