container_id,cv,hurst
c_15405,0.37506224848640873,0.839390042886771
c_15408,0.469229868066465,0.8414056035476136
c_15447,0.41953347002346697,0.7810995111891711
c_15452,0.4387599491700266,0.7554985873729447
c_15468,0.5745849458269119,0.7292034275460182
c_15498,0.1568407774918808,0.7440024013005777
c_15501,0.13180542330907483,0.6864100213724333
c_15510,0.6786528124084292,0.782995189859411
c_1553,0.8725084341212455,0.7778036593671782
c_15543,0.41686059587521074,0.8516872182067372
c_15548,0.379975178447734,0.8234450774936994
c_1557,0.39106716956981863,0.755328089580666
c_15594,0.2966668537500049,0.7275561903319571
c_15599,0.6109603486833894,0.8239319637965938
c_156,0.33451504773893403,0.8391192416674071
c_15602,0.7457594715126227,0.8044768993070734
c_15606,0.9594760044238811,0.7093898893572222
c_15607,0.3742841792483157,0.8880401483604723
c_15612,0.36128054708586127,0.7177371182622554
c_15637,0.45658497666452275,0.7457045009464371
c_15651,1.3601411245009942,0.7353886891150974
c_15674,0.2784879021907768,0.7670936021456588
c_1568,0.2741259215792857,0.7969267732816958
c_15688,0.18680031645877815,0.6496441950937516
c_15736,0.4002630376816968,0.4587231172261429
c_15773,0.48020397086401495,0.6762904292651574
c_15774,0.4879378267280833,0.7567991547789001
c_15796,0.26993748442309,0.8189639722006351
c_15803,0.3918646646492853,0.7266675766886646
c_15805,0.4272505194977458,0.7098625283946244
c_15816,0.5623794342316315,0.7320368534424369
c_15821,0.4232803736312738,0.797979348055561
c_1584,0.4770842604796875,0.763169565064626
c_15846,0.24713783952791438,0.747424762485195
c_15889,0.4396827272681183,0.7814765152129055
c_15893,0.33058206752091235,0.7085810320119618
c_15902,0.44572255400360133,0.7787203943266503
c_15934,0.25313709252042654,0.7023223638964254
c_1594,0.707872153718144,0.8035347215311586
c_15971,0.3075784572884836,0.8571701204171069
c_16,0.4112274633626709,0.7700928532505772
c_16018,0.32134381301247367,0.7236487272692178
c_16021,0.2370281336775158,0.8232109070057623
c_16026,0.279069058793868,0.7537874035154828
c_16027,0.19863539947734182,0.7183142833581087
c_16035,0.4281888283913516,0.8425924574174914
c_16048,0.513333493398289,0.7816549815223204
c_16054,0.27903275792772186,0.8005996787633718
c_16056,1.497088405752638,0.8044780424724012
c_16069,0.7765586551096625,0.8126781059953927
c_1609,0.5542699974012648,0.7199977309065247
c_16092,0.3006643272206911,0.8675015487882952
c_16109,0.37570070541030687,0.7881188515747051
c_16114,0.4508202822534603,0.7074552861105243
c_16148,0.82454172028454,0.8026707574470541
c_16149,0.26444852745071074,0.7776078020327155
