container_id,dataset,horizon,horizon_min,model,r2,n_points,naive_r2,pred_key,source
c_25610,alibaba,h120,120,granite_ttm,0.2843705637366647,20,0.3190492713393477,y_pred_mean,foundation_npz
c_25653,alibaba,h120,120,granite_ttm,-2.06315743805246,20,-5.666666666666666,y_pred_mean,foundation_npz
c_25661,alibaba,h120,120,granite_ttm,-0.1953820222435143,20,-0.24927870744373903,y_pred_mean,foundation_npz
c_25682,alibaba,h120,120,granite_ttm,-0.6882950195586133,20,-0.2293456708526107,y_pred_mean,foundation_npz
c_25694,alibaba,h120,120,granite_ttm,-0.18583678712108131,20,0.0920696065037736,y_pred_mean,foundation_npz
c_25719,alibaba,h120,120,granite_ttm,-0.4720154512348993,20,-0.6304347826086956,y_pred_mean,foundation_npz
c_25742,alibaba,h120,120,granite_ttm,-0.2078693418412838,20,0.41757343229133914,y_pred_mean,foundation_npz
c_25749,alibaba,h120,120,granite_ttm,-0.5588123541064924,20,-0.4116719242902207,y_pred_mean,foundation_npz
c_25774,alibaba,h120,120,granite_ttm,-1.7977059288120203,20,-2.295454545454545,y_pred_mean,foundation_npz
c_2578,alibaba,h120,120,granite_ttm,-1.299471671759759,20,-2.1372549019607847,y_pred_mean,foundation_npz
c_25781,alibaba,h120,120,granite_ttm,0.14407293277059596,20,0.5010910689335781,y_pred_mean,foundation_npz
c_25785,alibaba,h120,120,granite_ttm,-22.222155408733606,20,-17.253521126760564,y_pred_mean,foundation_npz
c_25820,alibaba,h120,120,granite_ttm,0.16334459333185658,20,0.49861536219210034,y_pred_mean,foundation_npz
c_25857,alibaba,h120,120,granite_ttm,0.05591616153940959,20,-0.42581211589113255,y_pred_mean,foundation_npz
c_25864,alibaba,h120,120,granite_ttm,-0.813278971254463,20,-0.6729919417728101,y_pred_mean,foundation_npz
c_25879,alibaba,h120,120,granite_ttm,-0.3935704545146792,20,0.21682345419673021,y_pred_mean,foundation_npz
c_25884,alibaba,h120,120,granite_ttm,-0.5088585729285604,20,0.25299506694855534,y_pred_mean,foundation_npz
c_25888,alibaba,h120,120,granite_ttm,-1.028055291036266,20,-1.8215389710752925,y_pred_mean,foundation_npz
c_25891,alibaba,h120,120,granite_ttm,-1.160231556237064,20,-1.187081211471455,y_pred_mean,foundation_npz
c_25903,alibaba,h120,120,granite_ttm,-0.4619100274425971,20,-0.5415924701093868,y_pred_mean,foundation_npz
c_25911,alibaba,h120,120,granite_ttm,-0.23915480714896997,20,-0.5,y_pred_mean,foundation_npz
c_25927,alibaba,h120,120,granite_ttm,0.16661463336546778,20,0.31304916128095284,y_pred_mean,foundation_npz
c_25931,alibaba,h120,120,granite_ttm,,5,,y_pred_mean,foundation_npz
c_25939,alibaba,h120,120,granite_ttm,0.014054577574706073,20,0.3200743238593352,y_pred_mean,foundation_npz
c_2597,alibaba,h120,120,granite_ttm,-0.8236167148779407,20,-2.076923076923077,y_pred_mean,foundation_npz
c_25970,alibaba,h120,120,granite_ttm,-0.32492321029717597,20,-0.7419354838709677,y_pred_mean,foundation_npz
c_25994,alibaba,h120,120,granite_ttm,0.10615387430534184,20,0.3325187474544191,y_pred_mean,foundation_npz
c_26010,alibaba,h120,120,granite_ttm,0.0826620058773746,20,0.37837395714052025,y_pred_mean,foundation_npz
c_26030,alibaba,h120,120,granite_ttm,-0.05466963949904158,20,0.09452112086992892,y_pred_mean,foundation_npz
c_26039,alibaba,h120,120,granite_ttm,-0.3346134656441144,20,0.3295502311895755,y_pred_mean,foundation_npz
c_26040,alibaba,h120,120,granite_ttm,-0.44279125532324004,20,-0.4339622641509433,y_pred_mean,foundation_npz
c_26056,alibaba,h120,120,granite_ttm,-0.3005965393139287,20,0.08816187097621864,y_pred_mean,foundation_npz
c_26061,alibaba,h120,120,granite_ttm,0.0958551117488492,20,0.33381643719233367,y_pred_mean,foundation_npz
c_26066,alibaba,h120,120,granite_ttm,-0.968581140282341,20,-2.066666666666667,y_pred_mean,foundation_npz
c_26073,alibaba,h120,120,granite_ttm,-0.2871559905143406,20,0.30203045685279195,y_pred_mean,foundation_npz
c_26085,alibaba,h120,120,granite_ttm,-0.11381660691921014,20,-0.02425876010781658,y_pred_mean,foundation_npz
c_26122,alibaba,h120,120,granite_ttm,-1.0396529340482923,20,-1.5641025641025643,y_pred_mean,foundation_npz
c_26124,alibaba,h120,120,granite_ttm,-0.016465436961013102,20,0.24865831842576025,y_pred_mean,foundation_npz
c_26126,alibaba,h120,120,granite_ttm,0.330882214667782,20,0.648729446935725,y_pred_mean,foundation_npz
c_26135,alibaba,h120,120,granite_ttm,-0.10644078692955627,20,0.2603193733052124,y_pred_mean,foundation_npz
c_26138,alibaba,h120,120,granite_ttm,-0.6050683658443636,20,0.056614808749561485,y_pred_mean,foundation_npz
c_26139,alibaba,h120,120,granite_ttm,-1.4784871505245247,20,-2.956043956043956,y_pred_mean,foundation_npz
c_26193,alibaba,h120,120,granite_ttm,-0.4578666095525106,20,-0.28205128205128216,y_pred_mean,foundation_npz
c_26235,alibaba,h120,120,granite_ttm,-0.9340852695673063,20,-0.5524232477312223,y_pred_mean,foundation_npz
