container_id,dataset,horizon,horizon_min,model,r2,n_points,naive_r2,pred_key,source
c_25039,alibaba,h060,60,chronos2,-34.412186842698326,20,-33.807692307692314,y_pred_mean,foundation_npz
c_25052,alibaba,h060,60,chronos2,,20,,y_pred_mean,foundation_npz
c_25053,alibaba,h060,60,chronos2,-2.3571671195652173,20,-6.478260869565218,y_pred_mean,foundation_npz
c_25068,alibaba,h060,60,chronos2,0.5575985581543415,20,0.5579260967757436,y_pred_mean,foundation_npz
c_25075,alibaba,h060,60,chronos2,0.47966869781434185,20,0.4302554027504911,y_pred_mean,foundation_npz
c_25099,alibaba,h060,60,chronos2,-0.023737362919808103,20,-1.9472241261137766,y_pred_mean,foundation_npz
c_25106,alibaba,h060,60,chronos2,0.6226909617982588,20,0.5646952867006905,y_pred_mean,foundation_npz
c_25111,alibaba,h060,60,chronos2,-0.88602106844946,20,-0.8645731108930323,y_pred_mean,foundation_npz
c_25125,alibaba,h060,60,chronos2,-0.30463022076107604,20,-0.24449880420657188,y_pred_mean,foundation_npz
c_25140,alibaba,h060,60,chronos2,-1.4455170898257848,20,-2.1185842010375655,y_pred_mean,foundation_npz
c_25144,alibaba,h060,60,chronos2,-0.3369378810975612,20,-1.6829268292682928,y_pred_mean,foundation_npz
c_25146,alibaba,h060,60,chronos2,-4.64022216796875,20,-7.2666666666666675,y_pred_mean,foundation_npz
c_25148,alibaba,h060,60,chronos2,-0.062233066087217015,20,-0.13492182426694632,y_pred_mean,foundation_npz
c_25161,alibaba,h060,60,chronos2,-0.3166248529027196,20,-1.3263598326359833,y_pred_mean,foundation_npz
c_25172,alibaba,h060,60,chronos2,-0.26826608417839415,20,0.064569536423841,y_pred_mean,foundation_npz
c_25175,alibaba,h060,60,chronos2,-0.18780026490660906,20,-0.11111111111111116,y_pred_mean,foundation_npz
c_25211,alibaba,h060,60,chronos2,-0.43090777977414896,20,-0.36955560844581936,y_pred_mean,foundation_npz
c_25212,alibaba,h060,60,chronos2,0.39493185498380723,20,0.4386469953220583,y_pred_mean,foundation_npz
c_25234,alibaba,h060,60,chronos2,-0.5840133818069309,20,-1.326732673267327,y_pred_mean,foundation_npz
c_25238,alibaba,h060,60,chronos2,0.20542620342269435,20,-0.10268082953970659,y_pred_mean,foundation_npz
c_25244,alibaba,h060,60,chronos2,-0.3055794556045537,20,-0.6000000000000001,y_pred_mean,foundation_npz
c_25246,alibaba,h060,60,chronos2,0.48163432459677424,20,0.5,y_pred_mean,foundation_npz
c_25250,alibaba,h060,60,chronos2,-0.6230860430784899,20,-0.5252525252525253,y_pred_mean,foundation_npz
c_25262,alibaba,h060,60,chronos2,0.43246297208964524,20,0.32662378086739996,y_pred_mean,foundation_npz
c_25277,alibaba,h060,60,chronos2,-0.6214051965164813,20,-0.8150684931506851,y_pred_mean,foundation_npz
c_2528,alibaba,h060,60,chronos2,,20,,y_pred_mean,foundation_npz
c_25285,alibaba,h060,60,chronos2,-0.018747005270723482,20,-0.550551030186871,y_pred_mean,foundation_npz
c_25290,alibaba,h060,60,chronos2,,20,,y_pred_mean,foundation_npz
c_25306,alibaba,h060,60,chronos2,0.7842177878161556,20,0.7600732990986768,y_pred_mean,foundation_npz
c_2531,alibaba,h060,60,chronos2,-0.5121863996478873,20,-0.6338028169014085,y_pred_mean,foundation_npz
c_25340,alibaba,h060,60,chronos2,0.7242266507840649,20,0.6233213232885686,y_pred_mean,foundation_npz
c_25344,alibaba,h060,60,chronos2,0.13026067839195976,20,0.09547738693467334,y_pred_mean,foundation_npz
c_2537,alibaba,h060,60,chronos2,0.009765625,20,0.11111111111111116,y_pred_mean,foundation_npz
c_25370,alibaba,h060,60,chronos2,,20,,y_pred_mean,foundation_npz
c_25378,alibaba,h060,60,chronos2,0.5056391433408052,20,0.4137103573513198,y_pred_mean,foundation_npz
c_25380,alibaba,h060,60,chronos2,0.645591048097159,20,0.635215713784637,y_pred_mean,foundation_npz
c_25393,alibaba,h060,60,chronos2,0.23990048343962156,20,0.1935815675786875,y_pred_mean,foundation_npz
c_25441,alibaba,h060,60,chronos2,-0.5663782370517929,20,-0.33864541832669315,y_pred_mean,foundation_npz
c_25457,alibaba,h060,60,chronos2,-0.5939111802184467,20,-1.0194174757281553,y_pred_mean,foundation_npz
c_25472,alibaba,h060,60,chronos2,-0.37019821077759496,20,-0.7543859649122806,y_pred_mean,foundation_npz
c_25484,alibaba,h060,60,chronos2,0.7453481766792285,20,0.7552649080026601,y_pred_mean,foundation_npz
c_25503,alibaba,h060,60,chronos2,-0.2186064974952291,20,-0.9847328244274809,y_pred_mean,foundation_npz
